lat, lon, height
-0.660869251809, 2.536882112419, 479.229468940048
-0.660869073327, 2.536882290535, 479.609581520564
-0.660868895212, 2.536882290535, 478.649553592850
-0.660868717096, 2.536882112419, 478.699504284520
-0.660868538614, 2.536881934303, 478.320000858780
-0.660868360499, 2.536881755822, 478.259694535910
-0.660868360499, 2.536881577706, 478.419902242121
-0.660868182383, 2.536881399590, 477.669423557512
-0.660868182383, 2.536881755822, 477.749831988005
-0.660868182383, 2.536881934303, 478.179895260192
-0.660868360499, 2.536881934303, 478.169539628992
-0.660868360499, 2.536882112419, 478.199997367816
-0.660868538614, 2.536882112419, 478.369951550451
-0.660868717096, 2.536882290535, 478.649553592850
-0.660868538614, 2.536882290535, 478.339493811627
-0.660868895212, 2.536882469016, 478.949866897649
-0.660868717096, 2.536882469016, 478.949866897649
-0.660869251809, 2.536882290535, 479.609581520564
-0.660869073327, 2.536882469016, 479.469475921976
-0.660868717096, 2.536882647132, 479.099718972660
-0.660869073327, 2.536882647132, 479.599835044141
-0.660868895212, 2.536882647132, 479.099718972660
-0.660868538614, 2.536882469016, 478.179895260192
-0.660868360499, 2.536882290535, 478.119588937322
-0.660868182383, 2.536882290535, 478.119588937322
-0.660868003902, 2.536881755822, 476.899451920055
-0.660868003902, 2.536881934303, 477.289920131772
-0.660868003902, 2.536882112419, 477.589624281794
-0.660868003902, 2.536881577706, 476.859856859585
-0.660867825786, 2.536881577706, 476.799550536714
-0.660867825786, 2.536881755822, 476.919554027679
-0.660867825786, 2.536881934303, 476.969504719349
-0.660867825786, 2.536882112419, 477.109610317937
-0.660867825786, 2.536882290535, 477.549420066547
-0.660867825786, 2.536882469016, 477.909430539440
-0.660868182383, 2.536882825247, 478.039789661605
-0.660868003902, 2.536882647132, 478.049536138028
-0.660868538614, 2.536882825247, 478.129944568522
-0.660868360499, 2.536882825247, 478.159793152569
-0.660867825786, 2.536882825247, 477.999585446358
-0.660868182383, 2.536883003729, 478.139691044945
-0.660868360499, 2.536883003729, 478.249948059486
-0.660867647670, 2.536882647132, 477.859479847770
-0.660867647670, 2.536882290535, 477.329515192242
-0.660867647670, 2.536882469016, 477.489722898453
-0.660867647670, 2.536881934303, 476.829399120761
-0.660867647670, 2.536882112419, 476.919554027679
-0.660867647670, 2.536881577706, 476.249483773563
-0.660867647670, 2.536881755822, 476.579645662409
-0.660867469189, 2.536881934303, 476.769701952668
-0.660867469189, 2.536882112419, 476.629596354080
-0.660867469189, 2.536882290535, 476.719751260997
-0.660867469189, 2.536882647132, 477.629828497041
-0.660867647670, 2.536882825247, 477.709627772759
-0.660868003902, 2.536883181845, 478.029434030405
-0.660868360499, 2.536883181845, 478.889560574778
-0.660868182383, 2.536883181845, 478.539905733085
-0.660868538614, 2.536883003729, 478.939511266449
-0.660868182383, 2.536883359960, 478.149437521369
-0.660868538614, 2.536883181845, 479.279419631718
-0.660868360499, 2.536883359960, 478.889560574778
-0.660867825786, 2.536883359960, 477.899684063017
-0.660867291073, 2.536882825247, 477.539673590124
-0.660867291073, 2.536883003729, 477.599979912994
-0.660867469189, 2.536883181845, 477.639574973465
-0.660867112957, 2.536882469016, 476.359740788104
-0.660867112957, 2.536882647132, 476.669800569327
-0.660867291073, 2.536882290535, 476.319536572857
-0.660867291073, 2.536881934303, 476.529694970739
-0.660867291073, 2.536882112419, 476.279941512387
-0.660867112957, 2.536882290535, 475.769469809706
-0.660866934476, 2.536882469016, 475.409459336813
-0.660866934476, 2.536882647132, 476.669800569327
-0.660867112957, 2.536882825247, 476.709395629797
-0.660867112957, 2.536883181845, 476.879958967208
-0.660867291073, 2.536883181845, 477.599979912994
-0.660867469189, 2.536883359960, 477.529927113700
-0.660867291073, 2.536883359960, 477.579877805371
-0.660867825786, 2.536883538442, 477.969736862311
-0.660867647670, 2.536883538442, 477.549420066547
-0.660867469189, 2.536883538442, 477.419670099160
-0.660867112957, 2.536883359960, 477.309413084619
-0.660867291073, 2.536883538442, 477.519571482500
-0.660866934476, 2.536883359960, 477.309413084619
-0.660866934476, 2.536883181845, 476.879958967208
-0.660866934476, 2.536883003729, 476.779448429091
-0.660866756360, 2.536882647132, 475.469765659684
-0.660866756360, 2.536882825247, 475.609871258271
-0.660866756360, 2.536882469016, 475.409459336813
-0.660866934476, 2.536882290535, 475.379610752766
-0.660866578244, 2.536882647132, 475.539818458977
-0.660866578244, 2.536882825247, 475.399712860390
-0.660866756360, 2.536883003729, 475.879726824247
-0.660866756360, 2.536883181845, 476.929909658879
-0.660866934476, 2.536883538442, 477.529927113700
-0.660866756360, 2.536883359960, 477.129712425560
-0.660867112957, 2.536883716558, 477.429416575583
-0.660867469189, 2.536883716558, 477.379465883913
-0.660867647670, 2.536883716558, 477.699881296335
-0.660867647670, 2.536883894673, 477.939888278264
-0.660867291073, 2.536884072789, 477.399567991536
-0.660867112957, 2.536883894673, 477.369719407489
-0.660866934476, 2.536883716558, 477.449518683206
-0.660866934476, 2.536883894673, 477.089508210314
-0.660866756360, 2.536883538442, 477.149814533184
-0.660866578244, 2.536883359960, 477.069406102690
-0.660866578244, 2.536883181845, 476.329892204057
-0.660866578244, 2.536883003729, 475.759723333283
-0.660866399763, 2.536882825247, 475.189554462508
-0.660866399763, 2.536883181845, 475.519716351354
-0.660866399763, 2.536883359960, 475.659821949942
-0.660866399763, 2.536883538442, 475.679924057565
-0.660866578244, 2.536883538442, 476.239737297140
-0.660866756360, 2.536883716558, 476.389589372151
-0.660866756360, 2.536883894673, 476.369487264528
-0.660866756360, 2.536884072789, 476.919554027679
-0.660866934476, 2.536884072789, 477.249715916525
-0.660867112957, 2.536884072789, 477.399567991536
-0.660867112957, 2.536884251270, 477.319768715819
-0.660866756360, 2.536884251270, 477.209511701278
-0.660866934476, 2.536884251270, 477.159561009607
-0.660866578244, 2.536883894673, 476.199533081893
-0.660866578244, 2.536884251270, 475.809674024953
-0.660866578244, 2.536884072789, 476.089885222129
-0.660866399763, 2.536883894673, 475.529462827777
-0.660866221647, 2.536883716558, 475.049448863920
-0.660866221647, 2.536883359960, 475.139603770838
-0.660866221647, 2.536883538442, 475.189554462508
-0.660866043532, 2.536883181845, 474.379987764581
-0.660866043532, 2.536883359960, 474.519484208392
-0.660866221647, 2.536883181845, 475.059804495120
-0.660866043532, 2.536883716558, 474.949547480579
-0.660866221647, 2.536883894673, 475.249860785378
-0.660866399763, 2.536884072789, 475.819420501376
-0.660866221647, 2.536884072789, 475.299811477049
-0.660866756360, 2.536884429386, 476.909807551255
-0.660866578244, 2.536884429386, 476.069783114505
-0.660866221647, 2.536884251270, 475.499614243730
-0.660866934476, 2.536884429386, 477.239969440101
-0.660867112957, 2.536884429386, 477.269818024148
-0.660866934476, 2.536884607502, 476.679547045750
-0.660866756360, 2.536884607502, 476.589392138833
-0.660866399763, 2.536884607502, 475.829776132576
-0.660866578244, 2.536884607502, 476.119733806176
-0.660866043532, 2.536884072789, 475.349762168719
-0.660866043532, 2.536884429386, 475.589769150648
-0.660866221647, 2.536884607502, 475.829776132576
-0.660865865050, 2.536884251270, 474.819797513192
-0.660865865050, 2.536884072789, 474.789948929145
-0.660865865050, 2.536883894673, 474.699794022227
-0.660865865050, 2.536884607502, 474.749744713898
-0.660866043532, 2.536884607502, 475.219403046555
-0.660866399763, 2.536884785983, 476.009476791635
-0.660866221647, 2.536884785983, 475.919931039494
-0.660866756360, 2.536884785983, 476.439540063822
-0.660866934476, 2.536884785983, 476.669800569327
-0.660867112957, 2.536884785983, 477.349617299866
-0.660867112957, 2.536884607502, 477.099863841514
-0.660866578244, 2.536884964099, 476.579645662409
-0.660866756360, 2.536884964099, 476.889705443632
-0.660866221647, 2.536884964099, 475.739621225659
-0.660866399763, 2.536884964099, 476.039934530458
-0.660865865050, 2.536884785983, 475.189554462508
-0.660865865050, 2.536884964099, 475.519716351354
-0.660865686934, 2.536884607502, 474.299579334087
-0.660865686934, 2.536884429386, 474.339783549334
-0.660865686934, 2.536884785983, 475.019600279873
-0.660865686934, 2.536885142215, 474.939801004156
-0.660865686934, 2.536884964099, 475.219403046555
-0.660865865050, 2.536885142215, 475.239505154178
-0.660866399763, 2.536885142215, 476.269585881187
-0.660866221647, 2.536885320696, 475.719519118036
-0.660866043532, 2.536885320696, 475.469765659684
-0.660866756360, 2.536885142215, 476.899451920055
-0.660866578244, 2.536885142215, 476.419437956198
-0.660866934476, 2.536885142215, 477.549420066547
-0.660866934476, 2.536884964099, 477.189409593654
-0.660866934476, 2.536885320696, 477.549420066547
-0.660866756360, 2.536885320696, 476.929909658879
-0.660866399763, 2.536885320696, 475.909575408294
-0.660866578244, 2.536885320696, 476.529694970739
-0.660866043532, 2.536885498812, 475.619617734695
-0.660866221647, 2.536885498812, 475.729874749236
-0.660866399763, 2.536885498812, 476.199533081893
-0.660865686934, 2.536885498812, 474.929445372956
-0.660865508819, 2.536885498812, 474.929445372956
-0.660865508819, 2.536885320696, 474.899596788909
-0.660865686934, 2.536885676928, 475.429561444437
-0.660865865050, 2.536885676928, 475.429561444437
-0.660866221647, 2.536885676928, 475.669568426365
-0.660866043532, 2.536885676928, 475.669568426365
-0.660866756360, 2.536885676928, 477.239969440101
-0.660866399763, 2.536885676928, 476.349994311681
-0.660867112957, 2.536885320696, 477.509825006077
-0.660866934476, 2.536885676928, 477.959990385887
-0.660867112957, 2.536884964099, 477.629828497041
-0.660867469189, 2.536885142215, 478.019687553981
-0.660867469189, 2.536884964099, 477.659677081088
-0.660867291073, 2.536884785983, 477.639574973465
-0.660867291073, 2.536885498812, 477.929532647064
-0.660866756360, 2.536885855409, 477.409923622736
-0.660866934476, 2.536885855409, 477.969736862311
-0.660867112957, 2.536885855409, 477.949634754687
-0.660866399763, 2.536885855409, 476.529694970739
-0.660866043532, 2.536885855409, 475.729874749236
-0.660866221647, 2.536885855409, 476.069783114505
-0.660865865050, 2.536885855409, 475.489867767307
-0.660866043532, 2.536886033525, 475.889473300670
-0.660865686934, 2.536886033525, 475.659821949942
-0.660865686934, 2.536885855409, 475.489867767307
-0.660865865050, 2.536886033525, 475.659821949942
-0.660866221647, 2.536886033525, 476.369487264528
-0.660866578244, 2.536886033525, 477.339870823442
-0.660866934476, 2.536886390122, 477.959990385887
-0.660867469189, 2.536886211640, 478.079384722075
-0.660867469189, 2.536885855409, 478.089740353275
-0.660867112957, 2.536886390122, 477.959990385887
-0.660867469189, 2.536885498812, 478.049536138028
-0.660867647670, 2.536885855409, 478.479599410215
-0.660867647670, 2.536886033525, 478.499701517838
-0.660867647670, 2.536885676928, 478.049536138028
-0.660867469189, 2.536886568238, 478.299898751157
-0.660867291073, 2.536886568238, 478.079384722075
-0.660867647670, 2.536886211640, 478.749454976191
-0.660867647670, 2.536886390122, 478.799405667861
-0.660866934476, 2.536886568238, 477.899684063017
-0.660867112957, 2.536886568238, 478.029434030405
-0.660866756360, 2.536886568238, 477.559775697747
-0.660866221647, 2.536886211640, 476.479744279068
-0.660866399763, 2.536886568238, 476.839754751961
-0.660866221647, 2.536886568238, 476.479744279068
-0.660866043532, 2.536886390122, 476.099631698552
-0.660866221647, 2.536886746353, 476.589392138833
-0.660866578244, 2.536886746353, 477.299666608195
-0.660866934476, 2.536886746353, 477.989838969934
-0.660867291073, 2.536886746353, 478.099486829698
-0.660867469189, 2.536886746353, 478.309645227580
-0.660867647670, 2.536886568238, 478.929764790025
-0.660867825786, 2.536886568238, 478.929764790025
-0.660867825786, 2.536886211640, 478.749454976191
-0.660867825786, 2.536886390122, 478.799405667861
-0.660867825786, 2.536886033525, 478.499701517838
-0.660868003902, 2.536886033525, 479.899539194163
-0.660868003902, 2.536886211640, 479.829486394869
-0.660868003902, 2.536886390122, 479.909894825363
-0.660868003902, 2.536886746353, 479.549884352470
-0.660867825786, 2.536886746353, 479.549884352470
-0.660867647670, 2.536886746353, 479.329979478165
-0.660868003902, 2.536886568238, 479.769789226775
-0.660867469189, 2.536886924835, 478.309645227580
-0.660867291073, 2.536887102950, 478.139691044945
-0.660867112957, 2.536887102950, 478.029434030405
-0.660866756360, 2.536887102950, 477.679779188712
-0.660866934476, 2.536887102950, 478.029434030405
-0.660867291073, 2.536887459548, 478.169539628992
-0.660867112957, 2.536887459548, 478.019687553981
-0.660867469189, 2.536887281066, 479.179518248377
-0.660867469189, 2.536887102950, 478.889560574778
-0.660867647670, 2.536886924835, 479.329979478165
-0.660868003902, 2.536886924835, 479.549884352470
-0.660867825786, 2.536886924835, 479.549884352470
-0.660868182383, 2.536886568238, 480.139546176092
-0.660868182383, 2.536886924835, 480.299753882303
-0.660868182383, 2.536886746353, 480.299753882303
-0.660868182383, 2.536886390122, 480.269905298256
-0.660868360499, 2.536886390122, 480.389908789220
-0.660868360499, 2.536887102950, 480.349704573974
-0.660868003902, 2.536887102950, 479.879437086540
-0.660868182383, 2.536887102950, 480.259549667056
-0.660867647670, 2.536887102950, 479.499933660800
-0.660867825786, 2.536887102950, 479.879437086540
-0.660867647670, 2.536887281066, 479.859944133693
-0.660867469189, 2.536887459548, 479.189873879577
-0.660867825786, 2.536887281066, 480.129799699668
-0.660867647670, 2.536887459548, 479.899539194163
-0.660868003902, 2.536887281066, 480.129799699668
-0.660868182383, 2.536887281066, 480.159648283715
-0.660869073327, 2.536887637663, 480.459961588514
-0.660868360499, 2.536887459548, 480.249803190633
-0.660869251809, 2.536886924835, 480.619560139949
-0.660868717096, 2.536886211640, 480.549507340655
-0.660868360499, 2.536886033525, 480.439859480891
-0.660868182383, 2.536886211640, 480.239447559433
-0.660868182383, 2.536886033525, 480.099951115621
-0.660868182383, 2.536885855409, 480.149901807292
-0.660868360499, 2.536885855409, 480.189496867762
-0.660868538614, 2.536885855409, 480.549507340655
-0.660868717096, 2.536885855409, 480.629915771149
-0.660869429925, 2.536886211640, 480.749919262113
-0.660869608040, 2.536887637663, 480.469708064938
-0.660870082406, 2.536886390122, 480.662810129078
-0.660870082406, 2.536887281066, 480.542806638114
-0.660869786156, 2.536886211640, 480.759665738537
-0.660869964637, 2.536887459548, 480.499556648985
-0.660869429925, 2.536885676928, 480.809616430207
-0.660868717096, 2.536885676928, 480.589711555902
-0.660869251809, 2.536885498812, 480.749919262113
-0.660868538614, 2.536885676928, 480.439859480891
-0.660868182383, 2.536885676928, 480.069493376798
-0.660868360499, 2.536885676928, 480.309500358727
-0.660868003902, 2.536885855409, 479.709482903905
-0.660867825786, 2.536885855409, 478.479599410215
-0.660868003902, 2.536885676928, 479.369574538636
-0.660867825786, 2.536885676928, 478.469852933791
-0.660868003902, 2.536885498812, 478.979715481696
-0.660868182383, 2.536885498812, 479.539528721270
-0.660868360499, 2.536885498812, 480.449605957314
-0.660868538614, 2.536885498812, 480.449605957314
-0.660868717096, 2.536885498812, 480.589711555902
-0.660869608040, 2.536885142215, 480.869922753078
-0.660868895212, 2.536885142215, 480.759665738537
-0.660869786156, 2.536885676928, 480.849820645454
-0.660870082406, 2.536884964099, 481.039876935712
-0.660869429925, 2.536884251270, 480.959468505219
-0.660868895212, 2.536884607502, 480.849820645454
-0.660868895212, 2.536884964099, 480.829718537831
-0.660868538614, 2.536885142215, 480.609813663526
-0.660868538614, 2.536885320696, 480.609813663526
-0.660868717096, 2.536884964099, 480.779767846160
-0.660868360499, 2.536885320696, 479.949489885834
-0.660868182383, 2.536885320696, 479.319623846965
-0.660868360499, 2.536885142215, 480.599458032326
-0.660868182383, 2.536885142215, 479.069870388613
-0.660868538614, 2.536884964099, 480.469708064938
-0.660868717096, 2.536884785983, 480.799869953784
-0.660868895212, 2.536884429386, 480.689612939243
-0.660868717096, 2.536884429386, 480.529405233032
-0.660868717096, 2.536884607502, 480.759665738537
-0.660869073327, 2.536884251270, 480.969824136419
-0.660868538614, 2.536884607502, 480.669510831620
-0.660868538614, 2.536884785983, 480.689612939243
-0.660868360499, 2.536884964099, 480.529405233032
-0.660868182383, 2.536884964099, 478.129944568522
-0.660868003902, 2.536885320696, 478.089740353275
-0.660868003902, 2.536885142215, 478.089740353275
-0.660867825786, 2.536885498812, 478.049536138028
-0.660867825786, 2.536885320696, 478.099486829698
-0.660867647670, 2.536884964099, 478.019687553981
-0.660868003902, 2.536884964099, 478.139691044945
-0.660868360499, 2.536884785983, 479.339725954589
-0.660868182383, 2.536884785983, 478.129944568522
-0.660868538614, 2.536884429386, 479.749687119152
-0.660868360499, 2.536884429386, 478.949866897649
-0.660868360499, 2.536884607502, 479.039412649790
-0.660868717096, 2.536884251270, 480.549507340655
-0.660868538614, 2.536884251270, 480.549507340655
-0.660868360499, 2.536884072789, 478.829863406684
-0.660868182383, 2.536884072789, 478.029434030405
-0.660868182383, 2.536884429386, 478.079384722075
-0.660868182383, 2.536884607502, 478.219490320663
-0.660867825786, 2.536884607502, 477.999585446358
-0.660867647670, 2.536884785983, 477.899684063017
-0.660867647670, 2.536884072789, 477.929532647064
-0.660867647670, 2.536884607502, 477.979483338734
-0.660868360499, 2.536883894673, 478.149437521369
-0.660868003902, 2.536883716558, 477.959990385887
-0.660868182383, 2.536883894673, 478.069638245652
-0.660868538614, 2.536884072789, 479.669887843435
-0.660868538614, 2.536883894673, 479.469475921976
-0.660868895212, 2.536884251270, 480.549507340655
-0.660868717096, 2.536884072789, 480.569609448279
-0.660868717096, 2.536883894673, 480.109697592045
-0.660868717096, 2.536883716558, 479.599835044141
-0.660868360499, 2.536883716558, 478.159793152569
-0.660868538614, 2.536883716558, 479.069870388613
-0.660868182383, 2.536883538442, 478.019687553981
-0.660867825786, 2.536883716558, 477.959990385887
-0.660867469189, 2.536884251270, 477.629828497041
-0.660868360499, 2.536883538442, 478.719606392144
-0.660868538614, 2.536883359960, 479.359828062212
-0.660868895212, 2.536883538442, 480.219954606586
-0.660868895212, 2.536883894673, 480.649408723996
-0.660868895212, 2.536883716558, 480.149901807292
-0.660868895212, 2.536884072789, 480.749919262113
-0.660869073327, 2.536883894673, 481.039876935712
-0.660869073327, 2.536883716558, 480.689612939243
-0.660869073327, 2.536884072789, 481.009419196889
-0.660869073327, 2.536883359960, 480.179750391339
-0.660869073327, 2.536883538442, 480.649408723996
-0.660868895212, 2.536883359960, 480.179750391339
-0.660868895212, 2.536883181845, 480.059746900374
-0.660869251809, 2.536883538442, 480.649408723996
-0.660869251809, 2.536883181845, 480.449605957314
-0.660869073327, 2.536883181845, 480.059746900374
-0.660869251809, 2.536883716558, 480.689612939243
-0.660869251809, 2.536883894673, 481.039876935712
-0.660869429925, 2.536883716558, 481.129422687853
-0.660869608040, 2.536883894673, 481.059979043336
-0.660869429925, 2.536883538442, 481.159880426677
-0.660869073327, 2.536883003729, 479.759433595575
-0.660869429925, 2.536883003729, 480.719461523290
-0.660869429925, 2.536883181845, 481.229933225971
-0.660868895212, 2.536883003729, 479.759433595575
-0.660868895212, 2.536882825247, 479.659532212235
-0.660869251809, 2.536882647132, 480.099951115621
-0.660869608040, 2.536883003729, 481.269528286441
-0.660869608040, 2.536882825247, 481.259781810018
-0.660869429925, 2.536882647132, 480.519658756608
-0.660869964637, 2.536883181845, 481.319478978112
-0.660869786156, 2.536883716558, 481.169626903100
-0.660870082406, 2.536883894673, 481.272574060323
-0.660870082406, 2.536882825247, 481.386486003523
-0.660869964637, 2.536883003729, 481.289630394065
-0.660869786156, 2.536882825247, 481.249426178818
-0.660869608040, 2.536882647132, 480.879669229501
-0.660869429925, 2.536882469016, 480.519658756608
-0.660869251809, 2.536882469016, 479.979947624657
-0.660868717096, 2.536882825247, 479.169771771954
-0.660869608040, 2.536882469016, 481.059979043336
-0.660869429925, 2.536882290535, 480.519658756608
-0.660869786156, 2.536882469016, 481.509535268370
-0.660869964637, 2.536882825247, 481.419989516229
-0.660870082406, 2.536882647132, 481.529637375993
-0.660869964637, 2.536882290535, 481.669742974581
-0.660869786156, 2.536882290535, 481.699591558628
-0.660869608040, 2.536882112419, 481.659996498158
-0.660867469189, 2.536884785983, 477.639574973465
-0.660867469189, 2.536884429386, 477.579877805371
-0.660867469189, 2.536884607502, 477.539673590124
-0.660867291073, 2.536884607502, 477.539673590124
-0.660867291073, 2.536884429386, 477.579877805371
-0.660867291073, 2.536884251270, 477.629828497041
-0.660867647670, 2.536885320696, 478.019687553981
-0.660869964637, 2.536887637663, 480.469708064938
-0.660870082406, 2.536887459548, 480.830936847384
-0.660869786156, 2.536887815779, 480.369806681597
-0.660869251809, 2.536887815779, 480.389908789220
-0.660869608040, 2.536887815779, 480.369806681597
-0.660870082406, 2.536887637663, 480.827281918725
-0.660869964637, 2.536887815779, 480.999672720466
-0.660869786156, 2.536887993895, 480.389908789220
-0.660869608040, 2.536888172376, 480.319855989927
-0.660869429925, 2.536888350492, 480.279651774680
-0.660869073327, 2.536887993895, 480.399655265644
-0.660868360499, 2.536887815779, 480.239447559433
-0.660868538614, 2.536888172376, 480.239447559433
-0.660868717096, 2.536888350492, 480.319855989927
-0.660869251809, 2.536888707089, 480.219954606586
-0.660869608040, 2.536888528608, 480.290007405880
-0.660869608040, 2.536888350492, 480.419757373267
-0.660869429925, 2.536888528608, 480.219954606586
-0.660869786156, 2.536888172376, 480.539760864232
-0.660869964637, 2.536887993895, 481.059979043336
-0.660870082406, 2.536887993895, 481.059979043336
-0.660870082406, 2.536887815779, 480.999672720466
-0.660870082406, 2.536888172376, 481.449838100276
-0.660869964637, 2.536888172376, 481.449838100276
-0.660869964637, 2.536888350492, 482.099806246768
-0.660869786156, 2.536888350492, 481.009419196889
-0.660869786156, 2.536888528608, 481.199475487147
-0.660869786156, 2.536888707089, 480.829718537831
-0.660869608040, 2.536888707089, 480.519658756608
-0.660869429925, 2.536888707089, 480.290007405880
-0.660869429925, 2.536888885205, 480.219954606586
-0.660869786156, 2.536888885205, 481.019774828089
-0.660869608040, 2.536888885205, 480.389908789220
-0.660869964637, 2.536888707089, 482.149756938438
-0.660869964637, 2.536888528608, 482.119908354391
-0.660870082406, 2.536888350492, 482.099806246768
-0.660870082406, 2.536888707089, 482.169859046062
-0.660869964637, 2.536888885205, 482.169859046062
-0.660869786156, 2.536889063321, 481.749542250298
-0.660869608040, 2.536889063321, 480.429503849691
-0.660869251809, 2.536889063321, 480.170003914915
-0.660869429925, 2.536889063321, 480.349704573974
-0.660869608040, 2.536889241802, 480.699968570443
-0.660869429925, 2.536889241802, 480.649408723996
-0.660869786156, 2.536889241802, 481.739795773875
-0.660869964637, 2.536889241802, 482.049855555097
-0.660870082406, 2.536889241802, 482.089450615568
-0.660870082406, 2.536888885205, 482.169859046062
-0.660869786156, 2.536889419918, 481.739795773875
-0.660869964637, 2.536889419918, 482.109552723191
-0.660869608040, 2.536889419918, 480.649408723996
-0.660869429925, 2.536889419918, 480.599458032326
-0.660869073327, 2.536889419918, 480.199852498962
-0.660869073327, 2.536889063321, 480.109697592045
-0.660868895212, 2.536888707089, 480.249803190633
-0.660868895212, 2.536889419918, 480.119444068468
-0.660868717096, 2.536889063321, 480.129799699668
-0.660868895212, 2.536889776515, 480.019542685128
-0.660869073327, 2.536889776515, 480.389908789220
-0.660869429925, 2.536889598033, 480.769412214960
-0.660869786156, 2.536889598033, 482.109552723191
-0.660869608040, 2.536889598033, 481.019774828089
-0.660870082406, 2.536889598033, 482.119299199615
-0.660869786156, 2.536889776515, 482.109552723191
-0.660869964637, 2.536889776515, 482.119908354391
-0.660869608040, 2.536889776515, 481.219577594771
-0.660869251809, 2.536890132746, 480.989926244042
-0.660868895212, 2.536889954631, 480.019542685128
-0.660869073327, 2.536889954631, 480.549507340655
-0.660868538614, 2.536889419918, 480.039644792751
-0.660868538614, 2.536889954631, 479.969591993457
-0.660868717096, 2.536889419918, 480.119444068468
-0.660868360499, 2.536889063321, 480.019542685128
-0.660868360499, 2.536888350492, 480.149901807292
-0.660868003902, 2.536888172376, 480.009796208704
-0.660868003902, 2.536888350492, 480.139546176092
-0.660868360499, 2.536887993895, 480.199852498962
-0.660868182383, 2.536887993895, 479.829486394869
-0.660867825786, 2.536888707089, 480.069493376798
-0.660867825786, 2.536889063321, 479.959845517034
-0.660867825786, 2.536889419918, 479.919641301787
-0.660868360499, 2.536889419918, 480.039644792751
-0.660868182383, 2.536889776515, 479.959845517034
-0.660868360499, 2.536890132746, 479.999440577504
-0.660868717096, 2.536890132746, 479.939743409410
-0.660868360499, 2.536889954631, 479.969591993457
-0.660868182383, 2.536889954631, 479.889792717740
-0.660868003902, 2.536889598033, 479.889792717740
